what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316106021941
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1316106029905
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1316106029923
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1316106031581
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316106031602
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316106032980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106041124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106042232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106152980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106214733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106217149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106246663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106256699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106257907
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316106260350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1316106266628
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316106273296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106296561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106302693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106303548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106305224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106306463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106308436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106319044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106320496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106352089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106374590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106387682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106413617
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316106424540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316106431867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316106440006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316106440467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316106440843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1316106476788
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316106477970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106480203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106556195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106558013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106559085
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316106560882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316106686059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107222028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107245333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107245340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107245393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107308988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107376595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107785068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316107851151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108220059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108224616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108460078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108460555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108503874
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316108505479
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108518606
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108518929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108582548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108866284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108877573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108877759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108878205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108878501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108881281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108881467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108881635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316108881801
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1316108946027
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108947316
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108947486
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108947808
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108947976
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108948133
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108948308
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108948471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108948630
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108948802
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108948964
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316108949153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316108950573
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316108951981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316108952882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316108977718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316109001586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316109113494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316109189234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316109252516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316109288744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316109296493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316109326887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316109330424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316109373977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316109765700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316109819412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316109850997
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.indent",1316109965339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316109975712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316109977281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110006378
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110006582
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110006790
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110006972
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110007160
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110007334
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110007512
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110007688
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110007868
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110008046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110008229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110008407
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110008586
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110008754
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110008928
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110009100
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110009278
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110009453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110009629
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110009789
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1316110010002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316110011836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316110013836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316110064232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316110077526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110139888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110155615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1316110212420
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316110213519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1316110223749
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316110227518
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316110243662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110259145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110312008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316110336256
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316110337814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110371286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110376861
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1316110541716
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1316110541917
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1316110542106
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1316110542302
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1316110542516
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1316110542752
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110544233
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110544422
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110544607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110544780
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110544946
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110545105
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110545254
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110545420
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110545604
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110545821
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316110546047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110550370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110557024
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1316110571000
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1316110571193
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1316110571376
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1316110572759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110586553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110616171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316110629858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316110638689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110656565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110679036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316110691422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316110693710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316110696697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1316110723564
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316110727357
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316110745534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316110751658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316110752077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316110753245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110824417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110895660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316110994981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111293552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1316111296525
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316111299455
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316111302538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111308518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111314862
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316111314962
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316111315021
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316111319474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316111325214
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316111326052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316111327249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111337887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111343396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316111350223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111364979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111455549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111461693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111566113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111602679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111638495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111651100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316111746188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316111753093
